symbol,date,open,high,low,close,volume,symbol_encoded,year,month,day
ABT,2017-03-29,-0.7303853643069707,-0.7336364242227794,-0.729784070497334,44.67,-0.13867541959906898,5,2017,3,29
ACN,2017-03-29,0.49922913427604043,0.4814714034287764,0.4947628380806821,120.98,-0.2944087176704273,6,2017,3,29
ADBE,2017-03-29,0.6068743053430556,0.6066571464531709,0.6248446883584996,129.58,-0.3092343174688606,7,2017,3,29
ADI,2017-03-29,-0.13594125939386928,-0.14271862081785697,-0.13027641269521736,81.91,-0.32990128234224947,8,2017,3,29
ADM,2017-03-29,-0.7147336925494522,-0.7090576577577626,-0.7100698025049192,46.24,-0.290944327058089,9,2017,3,29
ADP,2017-03-29,0.19977112871127278,0.18621008023487648,0.19953359527624345,102.13,-0.3116726740162852,10,2017,3,29
ADSK,2017-03-29,-0.08132011917885565,-0.07554192790703923,-0.07363667438356783,86.4,-0.34762226349951725,12,2017,3,29
ADS,2017-03-29,2.4623959632905064,2.4403437687082215,2.487843013641681,245.33,-0.487429627767428,11,2017,3,29
AEE,2017-03-29,-0.5622097483817972,-0.5674333828210739,-0.5607584613164677,55.13,-0.3337916058246367,13,2017,3,29
AEP,2017-03-29,-0.36432789830459866,-0.37190969074888214,-0.3595759723774824,67.39,-0.30923752466051957,14,2017,3,29
AES,2017-03-29,-1.263979602489311,-1.2622774817292028,-1.265947522946774,11.25,-0.001360577782157328,15,2017,3,29
AET,2017-03-29,0.580522000853356,0.5635060001833987,0.5769600241438094,125.73,-0.32007417983305086,16,2017,3,29
AFL,2017-03-29,-0.2940550863320667,-0.30220399292848077,-0.29461584341887037,71.58,-0.358192187232407,17,2017,3,29
AGN,2017-03-29,2.3989907215789263,2.399563564541184,2.4387189360212376,241.34,-0.31268080126110276,18,2017,3,29
AIG,2017-03-29,-0.45999474914902316,-0.46406030714183916,-0.45281476443996793,61.77,-0.03329797049995955,19,2017,3,29
AAL,2017-03-30,-0.7754238483439116,-0.7683312103261312,-0.771474899530473,42.54,-0.18371802105621363,0,2017,3,30
AAPL,2017-03-30,0.8590578737626652,0.8416965402376085,0.8720810000666502,143.93,1.3776405197213788,2,2017,3,30
AAP,2017-03-30,0.9397118965947762,0.9229408229579855,0.9504532949545279,148.67,-0.44935509563278303,1,2017,3,30
ABBV,2017-03-30,-0.39355499964771995,-0.401941624050189,-0.39237922157797556,65.46,-0.17763531480891695,3,2017,3,30
ABC,2017-03-30,-0.016796900913167184,-0.021642510771536116,-0.008112588086484159,89.14,-0.387397498100013,4,2017,3,30
ABT,2017-03-30,-0.7310242080521755,-0.7364025233426368,-0.7299456628579275,44.55,-0.11865737650468777,5,2017,3,30
ACN,2017-03-30,0.48693139218084736,0.47024894414249874,0.49314691447474635,120.52,-0.330777736551733,6,2017,3,30
ADBE,2017-03-30,0.6252410630176949,0.6169312288983548,0.6426198480237918,129.61,-0.3152280241476195,7,2017,3,30
ADI,2017-03-30,-0.13626068126647164,-0.13655417135074663,-0.12769093492572042,82.2,-0.39248659855361484,8,2017,3,30
ADM,2017-03-30,-0.7040330598172712,-0.7100850660022809,-0.704252477523551,46.11,-0.33180127613424526,9,2017,3,30
ADP,2017-03-30,0.18635541006197115,0.17696340603421085,0.19775607930971426,102.17,-0.40248867118554427,10,2017,3,30
ADSK,2017-03-30,-0.06391162712202378,-0.06321302897281855,-0.060710901459688646,86.32,-0.4273852982365758,12,2017,3,30
ADS,2017-03-30,2.474374283513097,2.500249572503986,2.5075572816340954,248.88,-0.4710651995932671,11,2017,3,30
AEE,2017-03-30,-0.5660428108530262,-0.5731236438676374,-0.5664141939372423,54.69,-0.39496014512063143,13,2017,3,30
AEP,2017-03-30,-0.3711954685655508,-0.37712576337489856,-0.3665244438830057,67.16,-0.32627938298399056,14,2017,3,30
AES,2017-03-30,-1.2642990243619137,-1.264253266814815,-1.268533000716271,11.08,0.13045259400968284,15,2017,3,30
AET,2017-03-30,0.5635926416054278,0.5882428294552645,0.5816995280800186,126.91,-0.3013494367751681,16,2017,3,30
AFL,2017-03-30,-0.3026794768923319,-0.29588148065452136,-0.29219195800996683,72.32,-0.3009722354006049,17,2017,3,30
AGN,2017-03-30,2.4128855730371312,2.37996377649191,2.417631132963778,239.8,-0.34661475987530005,18,2017,3,30
AIG,2017-03-30,-0.4579185069771075,-0.44825402645694085,-0.45006769430987736,62.57,-0.09238424061133774,19,2017,3,30
AAL,2017-03-31,-0.7671188796562489,-0.7635893261206618,-0.7636457496597149,42.3,-0.028134302840285542,0,2017,3,31
AAPL,2017-03-31,0.8515514597565084,0.838061095680082,0.8641629743975655,143.66,1.2399450020722733,2,2017,3,31
AAP,2017-03-31,0.9240602248372572,0.9191473155936102,0.9347788359769524,148.26,-0.4242209582216699,1,2017,3,31
ABBV,2017-03-31,-0.39834632773675643,-0.4066835082556584,-0.3939951451839111,65.16,-0.15017765612950343,3,2017,3,31
ABC,2017-03-31,-0.02446302585562507,-0.025277955329062563,-0.01716176027972369,88.5,-0.351942974284813,4,2017,3,31
ABT,2017-03-31,-0.7358155361412119,-0.7338735184330529,-0.7304304399397081,44.41,0.12498753942271847,5,2017,3,31
ACN,2017-03-31,0.48405659532742545,0.47356826308632727,0.48975347490228166,119.88,-0.32435114808766397,6,2017,3,31
ADBE,2017-03-31,0.625560484890297,0.6234118039791631,0.6442357716297273,130.13,-0.32580774763280074,7,2017,3,31
ADI,2017-03-31,-0.13338588441305,-0.13860898783978332,-0.12542864187741054,81.95,-0.3034579871136572,8,2017,3,31
ADM,2017-03-31,-0.7110603410145243,-0.7103221602125545,-0.7053836240477059,46.04,-0.31241888060894973,9,2017,3,31
ADP,2017-03-31,0.18747338661607973,0.17972950515406824,0.2011495188821792,102.39,-0.3892221228880219,10,2017,3,31
ADSK,2017-03-31,-0.06998064270146989,-0.06874522721253286,-0.06725539206372794,86.47,-0.4001810967868818,12,2017,3,31
ADS,2017-03-31,2.529155134664412,2.509259152494378,2.5595092255649257,249.0,-0.46711990840939066,11,2017,3,31
AEE,2017-03-31,-0.5724312483050745,-0.5744671777258537,-0.5660910092160552,54.59,-0.32413261361156487,13,2017,3,31
AEP,2017-03-31,-0.37247315605596043,-0.37522900969271067,-0.3629694119499473,67.13,-0.31031122115703264,14,2017,3,31
AES,2017-03-31,-1.2663752665338295,-1.2641742354113907,-1.2675634465527095,11.18,0.7181447189025552,15,2017,3,31
AET,2017-03-31,0.5798831571081511,0.5755187735039212,0.589294369027916,127.55,-0.29027090589835264,16,2017,3,31
AFL,2017-03-31,-0.29149971135124714,-0.2943008525860316,-0.2811228813093078,72.42,-0.3214341181851311,17,2017,3,31
AGN,2017-03-31,2.371999573344022,2.3681090659782362,2.4060772791813383,238.92,-0.3031469786113898,18,2017,3,31
AIG,2017-03-31,-0.44705816330862524,-0.44904434049118575,-0.4408569297560443,62.43,-0.039873960642144414,19,2017,3,31
AAL,2017-04-03,-0.7677577234014537,-0.7694376499740742,-0.7741411734802668,42.45,0.0018857237973678891,0,2017,4,3
AAPL,2017-04-03,0.8513917488202073,0.8356901535773472,0.8648093438399401,143.7,1.2688153395888264,2,2017,4,3
AAP,2017-04-03,0.9262961779454745,0.9159860594566303,0.8730505542302116,145.5,-0.33085319464437707,1,2017,4,3
ABBV,2017-04-03,-0.401859968335383,-0.4055770686077154,-0.39835813891993743,65.03,-0.04579051654377258,3,2017,4,3
ABC,2017-04-03,-0.03180972892548083,-0.04140036162765898,-0.044147684498848636,87.33,-0.38879075560988413,4,2017,4,3
ABT,2017-04-03,-0.7343781377145009,-0.7371928373768816,-0.7344702489545473,44.47,0.19708832602041465,5,2017,4,3
ACN,2017-04-03,0.4407749315897978,0.4255171698042366,0.4438612444937099,117.64,-0.16262690508591973,6,2017,4,3
ADBE,2017-04-03,0.625800051294749,0.6243586001921885,0.635832968878862,129.59,-0.3034693904617781,7,2017,4,3
ADI,2017-04-03,-0.13386501722195365,-0.1419283067836121,-0.14013354669142467,81.24,-0.2369042166675447,8,2017,4,3
ADM,2017-04-03,-0.7059495910528856,-0.7111124742467995,-0.710958560488184,45.8,-0.30675809824212813,9,2017,4,3
ADP,2017-04-03,0.18891078504279066,0.17893919111982315,0.18563665226519707,101.27,-0.3657933205529336,10,2017,4,3
ADSK,2017-04-03,-0.08243809573296423,-0.06526784546185525,-0.078728449665871,85.39,-0.2908718088911323,12,2017,4,3
ADS,2017-04-03,2.5449665173582314,2.5291750661573498,2.5482785565036727,250.33,-0.4464122300196637,11,2017,4,3
AEE,2017-04-03,-0.5730700920502794,-0.5794461561415967,-0.5719083341974234,54.57,-0.3844053664594648,13,2017,4,3
AEP,2017-04-03,-0.37343142167376775,-0.3804450823187271,-0.37218017650378027,67.15,-0.33878974675924256,14,2017,4,3
AES,2017-04-03,-1.2654170009160222,-1.2649645494456354,-1.2680498395580961,11.19,0.060705173380447335,15,2017,4,3
AET,2017-04-03,0.5984096257190916,0.6071313348737178,0.6161187008864474,128.74,-0.2387005112625656,16,2017,4,3
AFL,2017-04-03,-0.2817573442368734,-0.2894009055737131,-0.2820116392925725,72.66,-0.2973318056016494,17,2017,4,3
AGN,2017-04-03,2.3694441983632024,2.370954196501518,2.3748899535867807,237.68,-0.32791353622291675,18,2017,4,3
AIG,2017-04-03,-0.44673874143602277,-0.45347009908295727,-0.45556183457005844,61.79,-0.052098438916457976,19,2017,4,3
AAL,2017-04-04,-0.7715907858726826,-0.7748117854069396,-0.7871493585080486,40.9,0.13462443764880597,0,2017,4,4
AAPL,2017-04-04,0.8440450457503516,0.8478609897047187,0.8667484521670625,144.77,1.260408933895915,2,2017,4,4
AAP,2017-04-04,-0.33382310947106775,-0.3347649311393713,-0.3317820863553897,143.04,-0.4161677890545363,1,2017,4,4
ABBV,2017-04-04,-0.40377649957099737,-0.41023992140976046,-0.3991661007229052,65.11,-0.20362710872284548,3,2017,4,4
ABC,2017-04-04,-0.053370705326144005,-0.051516381265993894,-0.04560201574419075,86.93,-0.3894172270472787,4,2017,4,4
ABT,2017-04-04,-0.7326213174151875,-0.7381412142179755,-0.7356013954787022,44.18,-0.03068108028351635,5,2017,4,4
ACN,2017-04-04,0.42927574417611075,0.42393654173574663,0.44838583059032966,118.04,-0.3610598620188538,6,2017,4,4
ADBE,2017-04-04,0.623963375527285,0.6183854067213657,0.638095261927172,130.04,-0.331145227262662,7,2017,4,4
ADI,2017-04-04,-0.15319004051439988,-0.15583783378632252,-0.14595087167279291,81.24,-0.06261045502217102,8,2017,4,4
ADM,2017-04-04,-0.7144142706768497,-0.7182253005550037,-0.7161295160271778,45.41,-0.259835280674885,9,2017,4,4
ADP,2017-04-04,0.17453680077568173,0.16250065920752904,0.18305117449570013,101.45,-0.4098314474002057,10,2017,4,4
ADSK,2017-04-04,-0.08371578322337389,-0.08344506824948837,-0.08002118855061947,84.95,-0.37828453026688874,12,2017,4,4
ADS,2017-04-04,2.536182415861665,2.5614198787545424,2.5762340348863595,250.97,-0.42541225174568015,11,2017,4,4
AEE,2017-04-04,-0.571313271750966,-0.5723333298333925,-0.5663333977569455,54.72,-0.4245777582937355,13,2017,4,4
AEP,2017-04-04,-0.3711954685655508,-0.37507094688586184,-0.3647469279164765,67.29,-0.35421001334445185,14,2017,4,4
AES,2017-04-04,-1.2650975790434198,-1.2633839213771458,-1.2677250389133032,11.27,-0.011317660642203306,15,2017,4,4
AET,2017-04-04,0.6081519928334651,0.6014410738271547,0.6086854522991436,127.85,-0.3514709825789944,16,2017,4,4
AFL,2017-04-04,-0.28511127389919894,-0.2925621617106928,-0.27684068375357834,72.61,-0.37632386709934323,17,2017,4,4
AGN,2017-04-04,2.3561881906502022,2.3459802730193786,2.379252947322807,238.43,-0.3538973121576977,18,2017,4,4
AIG,2017-04-04,-0.4582379288497098,-0.4582119832884268,-0.4529763568005615,62.18,-0.10603565190794212,19,2017,4,4
AAL,2017-04-05,-0.7866036138849964,-0.7763924134754293,-0.783271141853803,41.31,0.11306453716435248,0,2017,4,5
AAPL,2017-04-05,0.8595370065715688,0.856870569695111,0.8770903632450507,144.02,1.957661309431855,2,2017,4,5
AAP,2017-04-05,0.8521903035017131,0.8446997335677392,0.8565681334496681,142.74,-0.4456263789745474,1,2017,4,5
ABBV,2017-04-05,-0.4020196792716841,-0.4028900008912827,-0.3986813236411245,64.96,-0.12002310561948569,3,2017,4,5
ABC,2017-04-05,-0.04730168974669812,-0.047248685481071195,-0.04107742964757099,87.18,-0.40592829515118245,4,2017,4,5
ABT,2017-04-05,-0.7383709111220311,-0.7382992770248245,-0.7406107586571025,43.8,0.1798433455585393,5,2017,4,5
ACN,2017-04-05,0.44460799406102675,0.44005894803434303,0.45177927016279434,117.64,-0.34222910345890917,6,2017,4,5
ADBE,2017-04-05,0.6416912894567195,0.6335278236174983,0.6438317907282434,129.89,-0.26120368244939873,7,2017,4,5
ADI,2017-04-05,-0.14073258748290554,-0.15172820080824886,-0.15403048970247102,80.04,-0.19861043734754305,8,2017,4,5
ADM,2017-04-05,-0.7184070440843799,-0.7179091749413057,-0.7180686243543006,45.26,-0.2599559958053841,9,2017,4,5
ADP,2017-04-05,0.18220292571813984,0.18589395462117858,0.18921915489955635,101.93,-0.36077647100031685,10,2017,4,5
ADSK,2017-04-05,-0.08195896292406059,-0.08629019877276994,-0.10167456487015689,83.54,-0.3437274855842703,12,2017,4,5
ADS,2017-04-05,2.5807417670897026,2.5873421790777758,2.5894894562258495,250.26,-0.4555663568124119,11,2017,4,5
AEE,2017-04-05,-0.5716326936235685,-0.5715430157991475,-0.5678685251825843,55.05,-0.3311257168467363,13,2017,4,5
AEP,2017-04-05,-0.3692789373299362,-0.36906456022560036,-0.3624846348681666,67.83,-0.31901625202886136,14,2017,4,5
AES,2017-04-05,-1.2642990243619137,-1.2635419841839945,-1.2677250389133032,11.16,0.3666932625489632,15,2017,4,5
AET,2017-04-05,0.6057563287889474,0.5978056292696278,0.6075543057749885,127.28,-0.3320651567368566,16,2017,4,5
AFL,2017-04-05,-0.28143792236427106,-0.2862396494367334,-0.280718900407824,72.19,-0.24151553465261028,17,2017,4,5
AGN,2017-04-05,2.3643334484015637,2.372692887376857,2.38846371187664,237.77,-0.33333235379679693,18,2017,4,5
AIG,2017-04-05,-0.44514163207301066,-0.4501507801391286,-0.4521683949975937,61.62,-0.10140535803889403,19,2017,4,5
AAL,2017-04-06,-0.7826108404774662,-0.7790794811918621,-0.7816552182478674,41.72,-0.18850635820312547,0,2017,4,6
AAPL,2017-04-06,0.8606549831256772,0.8420126658513066,0.8712730382636823,143.66,1.3724539562768057,2,2017,4,6
AAP,2017-04-06,0.852030592565412,0.8441069980420556,0.8536594709589843,142.56,-0.4435029508303068,1,2017,4,6
ABBV,2017-04-06,-0.4052138979977083,-0.4118205494782504,-0.4020747632135892,65.08,-0.09934375742274668,3,2017,4,6
ABC,2017-04-06,-0.05017648660011977,-0.056258265471463335,-0.04333972269588087,87.64,-0.37037746649755476,4,2017,4,6
ABT,2017-04-06,-0.7441205048288746,-0.7498378619248002,-0.7462664912778773,43.67,0.028846445946948213,5,2017,4,6
ACN,2017-04-06,0.43566418162815923,0.4217236624398611,0.43998302783946447,116.81,-0.32908879378863193,6,2017,4,6
ADBE,2017-04-06,0.6301921020430323,0.6159828520572609,0.6403575549754817,130.15,-0.3432377652356699,7,2017,4,6
ADI,2017-04-06,-0.1643698060554846,-0.16737641868629832,-0.16065577648680704,80.32,-0.1579362091072935,8,2017,4,6
ADM,2017-04-06,-0.7223998174919102,-0.7237574987947181,-0.720896490664688,45.25,-0.3081163439097217,9,2017,4,6
ADP,2017-04-06,0.1834806132085495,0.16850704586779033,0.19258512377072037,101.75,-0.4148390317324742,10,2017,4,6
ADSK,2017-04-06,-0.11038750958567588,-0.1025706678782152,-0.11040055234220914,84.07,-0.3518909465090112,12,2017,4,6
ADS,2017-04-06,2.564291540650678,2.583864797327098,2.594655563994025,253.36,-0.47407488169928264,11,2017,4,6
AEE,2017-04-06,-0.5647651233626165,-0.5704365761512047,-0.5645558817904164,54.71,-0.3085371987263104,13,2017,4,6
AEP,2017-04-06,-0.36384876549569506,-0.3711193767146373,-0.35828323349273394,67.62,-0.3269365009194602,14,2017,4,6
AES,2017-04-06,-1.2654170009160222,-1.2635419841839945,-1.2667554847497418,11.16,0.024682798464287038,15,2017,4,6
AET,2017-04-06,0.585792461751296,0.596699189621685,0.6067463439720208,128.84,-0.30810992952640365,16,2017,4,6
AFL,2017-04-06,-0.28383358640878925,-0.28386870733399855,-0.2797493462442626,72.95,-0.20887835053254206,17,2017,4,6
AGN,2017-04-06,2.353632815669383,2.350722157224848,2.385393457025362,238.34,-0.3769005379773659,18,2017,4,6
AIG,2017-04-06,-0.46159185851203527,-0.4612151766185575,-0.45475387276709067,61.84,-0.16756963287575039,19,2017,4,6
AAL,2017-04-07,-0.7805345983055504,-0.7768666018959762,-0.7797161099207447,41.81,-0.14312637800118375,0,2017,4,7
AAPL,2017-04-07,0.8517111706928094,0.8366385304184412,0.8683643757729985,143.34,0.9724021429409905,2,2017,4,7
AAP,2017-04-07,0.8322264364640619,0.8265225107801061,0.8467109994534611,142.05,-0.4290030591625781,1,2017,4,7
ABBV,2017-04-07,-0.4047347651888047,-0.40020293317484995,-0.3991661007229052,65.54,0.030799002046688992,3,2017,4,7
ABC,2017-04-07,-0.045225447574782474,-0.05025187881120206,-0.036229658829763936,87.62,-0.42852982021555874,4,2017,4,7
ABT,2017-04-07,-0.7471550126185977,-0.7476249826289144,-0.7427114593448189,43.83,-0.0370370214424298,5,2017,4,7
ACN,2017-04-07,0.42480383795967686,0.4187204691097302,0.43578162646403173,117.44,-0.2971571027448902,6,2017,4,7
ADBE,2017-04-07,0.6348237191957673,0.623095678365465,0.6461748799568502,130.22,-0.30788382251444296,7,2017,4,7
ADI,2017-04-07,-0.16133529826576165,-0.1684828583342411,-0.1596862223232456,80.01,-0.21690871300343378,8,2017,4,7
ADM,2017-04-07,-0.7204832862562957,-0.724863938442661,-0.7215428601070621,44.89,-0.3853141598515101,9,2017,4,7
ADP,2017-04-07,0.18316119133594713,0.17651608829082843,0.1927467161313138,102.19,-0.36903035691211056,10,2017,4,7
ADSK,2017-04-07,-0.10112427528020576,-0.09956747454808457,-0.09666520169175642,84.79,-0.34059486113132575,12,2017,4,7
ADS,2017-04-07,2.5840956967520277,2.5756455313709505,2.6069365833991363,251.04,-0.46259491733314695,11,2017,4,7
AEE,2017-04-07,-0.5681190530249419,-0.5735978322881843,-0.5665757862978359,54.52,-0.3450828804148336,13,2017,4,7
AEP,2017-04-07,-0.3609739686422734,-0.36764199496395966,-0.35933358383659203,67.32,-0.2502472921215975,14,2017,4,7
AES,2017-04-07,-1.2652572899797208,-1.2651226122524843,-1.268533000716271,11.04,-0.011710096177146873,15,2017,4,7
AET,2017-04-07,0.6068743053430556,0.6000185085655138,0.6203201022618801,128.36,-0.3763579880550489,16,2017,4,7
AFL,2017-04-07,-0.28319474266358435,-0.2856073982093374,-0.27288167091903626,72.9,-0.25122085296742347,17,2017,4,7
AGN,2017-04-07,2.3512371516248645,2.3469286498604722,2.3737588070626257,238.85,-0.31232248668186485,18,2017,4,7
AIG,2017-04-07,-0.4612724366394328,-0.46516674678978204,-0.4563697963730263,61.34,-0.07985837540973381,19,2017,4,7
AAL,2017-04-10,-0.7760626920891165,-0.7678570219055842,-0.7742219696605636,42.32,-0.09737632351725435,0,2017,4,10
AAPL,2017-04-10,0.8496349285208937,0.8318840011884236,0.8623854584310366,143.17,1.1750658311154534,2,2017,4,10
AAP,2017-04-10,0.8221646474770857,0.8300394082324959,0.8457414452898997,142.84,-0.44581560328242936,1,2017,4,10
ABBV,2017-04-10,-0.3977074839915515,-0.40264184228452987,-0.39787336183815675,64.97,0.12406796630315264,3,2017,4,10
ABC,2017-04-10,-0.0423506507213606,-0.031600467603021966,-0.031381888011957106,88.44,-0.42189734786471234,4,2017,4,10
ABT,2017-04-10,-0.7438010829562722,-0.7474669198220655,-0.7431962364265996,43.59,-0.12670600215030445,5,2017,4,10
ACN,2017-04-10,-0.33382310947106775,-0.3347649311393713,-0.3317820863553897,117.84,-0.30604574533919765,6,2017,4,10
ADBE,2017-04-10,0.6375388051128877,0.6185118569668446,0.6453669181538821,130.16,-0.3125850309546182,7,2017,4,10
ADI,2017-04-10,-0.16612662635479788,-0.17591181025614328,-0.16711947091054963,79.33,-0.25270765356734926,8,2017,4,10
ADM,2017-04-10,-0.7265523018357417,-0.7278734542850657,-0.7241283378765592,44.99,-0.365724009577636,9,2017,4,10
ADP,2017-04-10,0.18779280848868207,0.18067788199516216,0.19807926403090156,102.14,-0.4243797142087912,10,2017,4,10
ADSK,2017-04-10,-0.33382310947106775,-0.3347649311393713,-0.3317820863553897,85.66,-0.39651465310002537,12,2017,4,10
ADS,2017-04-10,2.5539103297910994,2.5434007187737584,2.5502176648307957,247.66,-0.4575651499252369,11,2017,4,10
AEE,2017-04-10,-0.5725909592413758,-0.576759088425164,-0.5711003723944557,54.71,-0.4086371248618508,13,2017,4,10
AEP,2017-04-10,-0.36624442954021325,-0.37333225601052306,-0.3636157813923214,67.5,-0.37300148380657355,14,2017,4,10
AES,2017-04-10,-1.2673335321516368,-1.2654387378661824,-1.268856185437458,11.15,0.1884952795906799,15,2017,4,10
AET,2017-04-10,0.6089505475149714,0.6117151562723382,0.6261374272432483,129.3,-0.37712432868423945,16,2017,4,10
AFL,2017-04-10,-0.2780839927019457,-0.2744639703264841,-0.2684378810027132,73.55,-0.17720047307314862,17,2017,4,10
AGN,2017-04-10,2.3803045420316846,2.371112259308367,2.4188430756682298,240.12,-0.40649311723779813,18,2017,4,10
AIG,2017-04-10,-0.4630292569387462,-0.46406030714183916,-0.4567737772745102,61.48,-0.0875394212557643,19,2017,4,10
AAL,2017-04-11,-0.7605707312678992,-0.7476249826289144,-0.7614238547015534,43.93,0.4032201465308182,0,2017,4,11
AAPL,2017-04-11,0.839094006725014,0.8235193174499754,0.8164932280224648,141.63,2.1947727305065583,2,2017,4,11
AAP,2017-04-11,0.8319070145914598,0.8325288974403673,0.8396009355873444,143.46,-0.4436509270899075,1,2017,4,11
ABBV,2017-04-11,-0.4147965541757808,-0.4239123542021974,-0.4235665471725331,64.18,-0.03020213966243653,3,2017,4,11
ABC,2017-04-11,-0.03388597109739648,-0.04582612021943052,-0.04382449977766158,87.87,-0.3825398499778035,4,2017,4,11
ABT,2017-04-11,-0.753543450070646,-0.7532362122720534,-0.7494983384897486,43.58,-0.07765530200596095,5,2017,4,11
ACN,2017-04-11,0.4117075411829778,0.40386256526592584,0.42430856886188895,116.08,-0.3072025615528735,6,2017,4,11
ADBE,2017-04-11,0.6309906567245381,0.6151135066195914,0.6250062807190935,129.95,-0.3039687323853556,7,2017,4,11
ADI,2017-04-11,-0.1830559856027261,-0.1944051586574743,-0.20347775204410115,78.08,0.02643045065247953,8,2017,4,11
ADM,2017-04-11,-0.7262328799631392,-0.7321348275577142,-0.7286529239731789,44.54,-0.3212875673440455,9,2017,4,11
ADP,2017-04-11,0.1833209022722482,0.17672631182393758,0.19064601544359755,102.09,-0.4307272810339283,10,2017,4,11
ADSK,2017-04-11,-0.08068127543365095,-0.08170637737414957,-0.081637112156555,85.99,-0.3903276240351535,12,2017,4,11
ADS,2017-04-11,2.4692635335514583,2.4528307304492913,2.352105430743088,238.34,-0.34879413569625906,11,2017,4,11
AEE,2017-04-11,-0.5733895139228818,-0.5751784603566742,-0.56948444878852,54.79,-0.3760289836440281,13,2017,4,11
AEP,2017-04-11,-0.36752211703062293,-0.37475482127216375,-0.364202361661276,67.39,-0.32935623793753105,14,2017,4,11
AES,2017-04-11,-1.2660558446612271,-1.2629097329565988,-1.268533000716271,11.31,0.25641771907727773,15,2017,4,11
AET,2017-04-11,0.6052771959800437,0.6087119629422076,0.6246830959979062,129.52,-0.34635408646434773,16,2017,4,11
AFL,2017-04-11,-0.2731329536766082,-0.27659781821894547,-0.26504444143024847,73.75,-0.34250403105501265,17,2017,4,11
AGN,2017-04-11,2.3795059873501785,2.3590820990790906,2.401067916002938,239.11,-0.2949724706931567,18,2017,4,11
AIG,2017-04-11,-0.46510549911066185,-0.4716473218705904,-0.4681660386963563,60.79,0.03601389568425007,19,2017,4,11
AAL,2017-04-12,-0.7284688330713561,-0.7254961896700568,-0.7385100579693863,43.96,0.37841011365458016,0,2017,4,12
AAPL,2017-04-12,-0.33382310947106775,-0.3347649311393713,-0.3317820863553897,141.8,1.3012690901637303,2,2017,4,12
AAP,2017-04-12,0.8386148739161103,0.8165645539486202,0.8328140564424145,141.74,-0.4585835223656319,1,2017,4,12
ABBV,2017-04-12,-0.4189490385196123,-0.4242284798158955,-0.4179108145517584,64.37,0.03371327020084879,3,2017,4,12
ABC,2017-04-12,-0.05193330689943307,-0.05783889353995307,-0.0548127802980237,86.82,-0.34351296009774496,4,2017,4,12
ABT,2017-04-12,-0.7519463407076339,-0.7533168243035463,-0.7488519690473743,43.48,-0.0859352908943128,5,2017,4,12
ACN,2017-04-12,0.40963129901106193,0.39754005299196665,0.4191376133228948,115.58,-0.32568293442407065,6,2017,4,12
ADBE,2017-04-12,0.6317892114060444,0.6118732190791875,0.633247491109365,129.38,-0.3240414759152545,7,2017,4,12
ADI,2017-04-12,-0.19375661833490718,-0.20230829899992345,-0.20848711522250163,76.87,-0.2529585272260101,8,2017,4,12
ADM,2017-04-12,-0.7308644971158743,-0.7326090159782611,-0.7305920323003017,44.65,-0.26950745800922166,9,2017,4,12
ADP,2017-04-12,0.1809252382277302,0.17151023919792097,0.1932314932130945,101.95,-0.3502328284212996,10,2017,4,12
ADSK,2017-04-12,-0.07237630674598788,-0.07269679738375744,-0.07339590176628347,85.62,-0.2973841006434228,12,2017,4,12
ADS,2017-04-12,2.362736339038552,2.3737993270247997,2.403491801411841,238.9,-0.4513676974874732,11,2017,4,12
AEE,2017-04-12,-0.5701952951968576,-0.5664059745765556,-0.5651214550524938,55.39,-0.3118525440151617,13,2017,4,12
AEP,2017-04-12,-0.3713551795018519,-0.3698548742598454,-0.3637773737529151,67.79,-0.30796418048323276,14,2017,4,12
AES,2017-04-12,-1.2635004696804077,-1.2622774817292028,-1.265139561143806,11.37,0.2673591425106703,15,2017,4,12
AET,2017-04-12,0.6289144145526225,0.6090280885559057,0.6282381279309646,129.08,-0.39844199710978,16,2017,4,12
AFL,2017-04-12,-0.2752091958485239,-0.27802038348058633,-0.26698354975737104,73.35,-0.31526793586604285,17,2017,4,12
AGN,2017-04-12,2.371999573344022,2.3409222632002114,2.3729508452596577,237.83,-0.3843314228739931,18,2017,4,12
AIG,2017-04-12,-0.4825139911674937,-0.4866632885212437,-0.48149740844532524,60.17,0.1581142657140727,19,2017,4,12
AAL,2017-04-13,-0.7418845517206577,-0.7465185429809715,-0.7465088798187676,43.35,-0.021258262100668227,0,2017,4,13
AAPL,2017-04-13,0.8226437802859894,0.808187225185624,0.8324908717212276,141.05,1.0761313627933369,2,2017,4,13
AAP,2017-04-13,0.8228034912222905,0.8154581143006774,0.8299053939517302,140.89,-0.4692201735027606,1,2017,4,13
ABBV,2017-04-13,-0.41783106196550396,-0.4192495014001526,-0.41120473158712567,64.13,-0.16453509503437747,3,2017,4,13
ABC,2017-04-13,-0.06007856465079483,-0.06258077774542252,-0.05125774836496535,86.67,-0.4415277662116385,4,2017,4,13
ABT,2017-04-13,-0.7666397468473453,-0.7632732005069638,-0.7617793578948592,42.67,0.5063271712013154,5,2017,4,13
ACN,2017-04-13,0.39861124440627854,0.38947884984266845,0.40863410988431315,114.86,-0.3478556757813679,6,2017,4,13
ADBE,2017-04-13,0.6265187505081042,0.6191441081942404,0.6385800390089528,129.05,-0.3499759858226067,7,2017,4,13
